ILSVRC2015_test_00000883.JPEG,man in blue shirt is walking down the street
ILSVRC2015_test_00000753.JPEG,man in blue shirt is sitting on the floor
ILSVRC2015_test_00000695.JPEG,man in blue shirt is riding bike down the street
ILSVRC2015_test_00000054.JPEG,man in blue shirt is riding horse
ILSVRC2015_test_00000762.JPEG,man in blue shirt is sitting on the floor
ILSVRC2015_test_00000664.JPEG,man in blue shirt is walking down the street
ILSVRC2015_test_00000700.JPEG,man in blue shirt is jumping into the water
ILSVRC2015_test_00000808.JPEG,man in blue shirt is standing in the snow
ILSVRC2015_test_00000050.JPEG,man in blue shirt is standing in front of an old building
ILSVRC2015_test_00000196.JPEG,man in blue shirt is walking down the street
ILSVRC2015_test_00001104.JPEG,man in blue shirt is sitting on the floor
ILSVRC2015_test_00000346.JPEG,man in blue shirt is standing in front of an old building
ILSVRC2015_test_00000470.JPEG,man in red helmet is riding bike down the street
ILSVRC2015_test_00000797.JPEG,man in blue shirt is sitting on the floor
ILSVRC2015_test_00000003.JPEG,man in blue shirt is standing in the middle of the street
ILSVRC2015_test_00000075.JPEG,man in blue shirt is riding his bike down the street
ILSVRC2015_test_00000955.JPEG,man in blue shirt is sitting at table with his hands on his head
ILSVRC2015_test_00000743.JPEG,man in blue shirt is standing in front of an old building
ILSVRC2015_test_00001110.JPEG,man in blue shirt is standing in front of an old building
ILSVRC2015_test_00000044.JPEG,man in blue shirt is sitting on the floor
ILSVRC2015_test_00000800.JPEG,man in blue shirt is walking down the street
ILSVRC2015_test_00000017.JPEG,man in blue shirt is playing tennis
ILSVRC2015_test_00000040.JPEG,man in blue shirt is walking down the street
ILSVRC2015_test_00000232.JPEG,man in blue shirt is riding bike
ILSVRC2015_test_00000367.JPEG,man in blue shirt is sitting on the floor
ILSVRC2015_test_00000451.JPEG,man in blue shirt is standing in front of an old building
ILSVRC2015_test_00000954.JPEG,man in blue shirt is standing in front of an old building
ILSVRC2015_test_00000393.JPEG,man in blue shirt is walking down the street
ILSVRC2015_test_00001111.JPEG,man in blue shirt is walking down the street
ILSVRC2015_test_00000183.JPEG,man in blue shirt is walking down the street
ILSVRC2015_test_00000828.JPEG,two men are standing in the street
ILSVRC2015_test_00000658.JPEG,man in blue shirt is sitting at table with his hands on his head
ILSVRC2015_test_00000335.JPEG,man in blue shirt is riding bike down the street
ILSVRC2015_test_00000251.JPEG,man in blue shirt is riding bike
ILSVRC2015_test_00000698.JPEG,man in blue shirt is riding bike down the street
ILSVRC2015_test_00000752.JPEG,man in blue shirt is walking down the street
ILSVRC2015_test_00000064.JPEG,man in blue shirt is walking down the street
ILSVRC2015_test_00000383.JPEG,man in blue shirt is sitting on the floor
ILSVRC2015_test_00000314.JPEG,young boy in pink shirt and blue shorts is playing with toy
ILSVRC2015_test_00000767.JPEG,man in blue shirt is standing in front of an old building
ILSVRC2015_test_00000049.JPEG,man in blue shirt is sitting on the floor
ILSVRC2015_test_00000002.JPEG,man in blue shirt is walking down the street
ILSVRC2015_test_00000846.JPEG,man in black shirt and black pants is playing guitar
ILSVRC2015_test_00000078.JPEG,man in blue shirt is walking down the street
ILSVRC2015_test_00000259.JPEG,man in black shirt is playing the guitar
ILSVRC2015_test_00000091.JPEG,two dogs are playing in the grass
ILSVRC2015_test_00000740.JPEG,man in blue shirt is walking down the street
ILSVRC2015_test_00000391.JPEG,man in blue shirt is standing in front of an old building
ILSVRC2015_test_00000434.JPEG,man in blue shirt is walking down the street
ILSVRC2015_test_00000798.JPEG,man in blue shirt is walking down the street
ILSVRC2015_test_00000769.JPEG,man in red jacket is skiing down the snow
ILSVRC2015_test_00000850.JPEG,man in blue shirt is riding bike
ILSVRC2015_test_00000297.JPEG,man in blue shirt is standing in front of an old building
ILSVRC2015_test_00000043.JPEG,man in black shirt is playing guitar
ILSVRC2015_test_00000744.JPEG,man in blue shirt is standing in front of an old building
ILSVRC2015_test_00000355.JPEG,man in red shirt is climbing rock face
ILSVRC2015_test_00000865.JPEG,man in blue shirt is sitting at table with his hands on his head
ILSVRC2015_test_00000673.JPEG,man in blue shirt is sitting at table with his hands on his head
ILSVRC2015_test_00000066.JPEG,man in blue shirt is sitting at table with his hands on his head
ILSVRC2015_test_00000381.JPEG,man in blue shirt is sitting on the floor
ILSVRC2015_test_00000359.JPEG,man in blue shirt is walking down the street
ILSVRC2015_test_00000057.JPEG,man in blue shirt is sitting on the floor
ILSVRC2015_test_00000703.JPEG,man in blue shirt is standing in the middle of the street
ILSVRC2015_test_00000898.JPEG,man in blue shirt is walking down the street
ILSVRC2015_test_00000446.JPEG,man in blue shirt is walking down the street
ILSVRC2015_test_00000189.JPEG,two men are playing soccer on the field
ILSVRC2015_test_00000986.JPEG,man in blue shirt is standing in front of an old building
ILSVRC2015_test_00000482.JPEG,man in blue shirt is walking down the street
ILSVRC2015_test_00000195.JPEG,man in blue shirt is standing in front of an old building
ILSVRC2015_test_00000018.JPEG,man in blue shirt is sitting on the floor
ILSVRC2015_test_00000385.JPEG,young boy in pink shirt is playing with toy
ILSVRC2015_test_00000982.JPEG,man in blue shirt is sitting on the floor
ILSVRC2015_test_00000628.JPEG,man in blue shirt is sitting on the floor
ILSVRC2015_test_00000031.JPEG,man in blue shirt is standing in front of an old building
ILSVRC2015_test_00000369.JPEG,man in blue shirt is walking down the street
ILSVRC2015_test_00000313.JPEG,man in blue shirt is walking down the street
ILSVRC2015_test_00000760.JPEG,man in blue shirt is sitting on the floor
ILSVRC2015_test_00000056.JPEG,man is riding horse on the street
ILSVRC2015_test_00000702.JPEG,man in blue shirt is standing in front of an old building
ILSVRC2015_test_00000215.JPEG,man in blue shirt is walking down the street
ILSVRC2015_test_00001097.JPEG,man in blue shirt is standing in front of an old building
ILSVRC2015_test_00000005.JPEG,man in blue shirt is sitting on the floor
ILSVRC2015_test_00000224.JPEG,two men are playing soccer on the field
ILSVRC2015_test_00000375.JPEG,dog is running through the grass
ILSVRC2015_test_00000332.JPEG,man in blue shirt is sitting on the floor
ILSVRC2015_test_00000741.JPEG,man in blue shirt is standing in front of an old building
ILSVRC2015_test_00000878.JPEG,man in blue shirt is walking down the street
ILSVRC2015_test_00000833.JPEG,man in blue shirt is sitting on the floor
ILSVRC2015_test_00000388.JPEG,man in blue shirt is walking down the street
ILSVRC2015_test_00000024.JPEG,man in blue shirt is standing in front of an old building
ILSVRC2015_test_00000086.JPEG,man in blue shirt is standing in front of an old building
ILSVRC2015_test_00000768.JPEG,man in black shirt and black pants is playing guitar
ILSVRC2015_test_00000015.JPEG,man in blue shirt is sitting on the floor
ILSVRC2015_test_00000851.JPEG,man in blue shirt is standing in front of an old building
ILSVRC2015_test_00000549.JPEG,man in blue shirt is sitting on the floor
ILSVRC2015_test_00000042.JPEG,man in blue shirt is standing in front of an old building
ILSVRC2015_test_00000263.JPEG,man in blue shirt is sitting on the floor
ILSVRC2015_test_00000837.JPEG,man in blue shirt is sitting on the floor
ILSVRC2015_test_00000011.JPEG,man in blue shirt is sitting on the floor
ILSVRC2015_test_00000365.JPEG,two dogs are playing with each other
